rumor_title,rumor_keywords,rumor_quote,rumor_url,rumor_sourceText,split_keywords
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687536.htm"" target=""_blank"">白天使用含VC化妆品皮肤会变黑</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687401.htm"" target=""_blank"">牙膏能“促长牙”“补牙洞”</a>",,今日头条,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687487.htm"" target=""_blank"">方志敏因绑架师达能夫妇而被判处死刑</a>","点击,真相",公众举报,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687551.htm"" target=""_blank"">国产食盐含有亚铁氰化钾有毒</a>",,今日头条,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211686994.htm"" target=""_blank"">章丘一中学为防止学生早恋设计反光校服</a>",,微博,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211686945.htm"" target=""_blank"">行车中接吻扣6分，罚款2000</a>",,微博,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687430.htm"" target=""_blank"">扁豆会损害肝脏，不能吃</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687912.htm"" target=""_blank"">合成色素不能用于食品</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687429.htm"" target=""_blank"">新冠检测的采样拭子有毒</a>",,微博,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687412.htm"" target=""_blank"">海带、菠菜性凉，容易导致积食，孕妇吃多了容易引起便秘</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687446.htm"" target=""_blank"">肥胖真的会导致血管“流油”，可以通过透析去掉</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687333.htm"" target=""_blank"">江姐存在个人作风问题</a>","点击,真相",公众举报,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687434.htm"" target=""_blank"">使用微波炉会加速甲状腺结节恶化</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687499.htm"" target=""_blank"">车厘子是补铁补血佳品</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687462.htm"" target=""_blank"">吃蕨菜会致癌</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687452.htm"" target=""_blank"">豆浆含雌性激素，男人不能喝</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/25/c_1211687471.htm"" target=""_blank"">糖尿病人不能吃红薯</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687314.htm"" target=""_blank"">黄继光的事迹是不可能出现的</a>","点击,真相",公众举报,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687519.htm"" target=""_blank"">水果蔬菜表面有新冠病毒一定会使人感染</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687515.htm"" target=""_blank"">做完核酸后身体有磁性，能吸住金属</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687689.htm"" target=""_blank"">东西向睡觉会导致失眠</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687668.htm"" target=""_blank"">使用空气炸锅会致癌</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687658.htm"" target=""_blank"">荧光剂不安全</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687389.htm"" target=""_blank"">北斗卫星导航系统会频繁掉线</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687381.htm"" target=""_blank"">给手机充电彻底充满能使电池寿命更持久</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687368.htm"" target=""_blank"">老人定期献血利于降血脂</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211688046.htm"" target=""_blank"">鸡蛋威胁人类健康</a>","点击,真相",公众举报,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/24/c_1211687322.htm"" target=""_blank"">左权不是战死的</a>","点击,真相",公众举报,,中国互联网联合辟谣平台,"['点击', '真相']"
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211688079.htm"" target=""_blank"">吃完柿子喝酸奶或吃香蕉会中毒身亡</a>",,微博,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687921.htm"" target=""_blank"">中国科学院空天信息创新研究院限制女科学家入职</a>",,微博,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687916.htm"" target=""_blank"">国产食盐里的亚铁氰化钾有毒</a>",,微博,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687687.htm"" target=""_blank"">宜宾地震后出现120米的巨龙</a>","宜宾,谣言,地震,疯传,数千人,可歌可泣,颠倒是非,万众一心,朋友圈,以讹传讹",微博,,中国互联网联合辟谣平台,"['宜宾', '谣言', '地震', '疯传', '数千人', '可歌可泣', '颠倒是非', '万众一心', '朋友圈', '以讹传讹']"
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687673.htm"" target=""_blank"">“洋”蔬菜比普通蔬菜营养价值高</a>",,公众举报,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687671.htm"" target=""_blank"">无锡有H7N9病亡者</a>","传谣,一条,不信,环境,病亡,暂时,信息,良好,一定,社交",微博,,中国互联网联合辟谣平台,"['传谣', '一条', '不信', '环境', '病亡', '暂时', '信息', '良好', '一定', '社交']"
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687478.htm"" target=""_blank"">心脏支架手术是“无效的医疗”</a>",,今日头条,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687477.htm"" target=""_blank"">憋气30秒说明肺部健康</a>",,UC浏览器,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687476.htm"" target=""_blank"">饭后马上躺下或者松裤腰带会导致胃下垂</a>",,抖音,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687438.htm"" target=""_blank"">加碘盐会导致甲状腺结节</a>",,微博,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687466.htm"" target=""_blank"">血管堵塞20%没感觉，40%容易累，50%血压高</a>",,抖音,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687459.htm"" target=""_blank"">医美面膜绝对安全</a>",,微博,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687444.htm"" target=""_blank"">儿童化妆品有“小金盾”就是质量认证标志</a>",,微博,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687387.htm"" target=""_blank"">茄子活血化瘀、软化血管，还易引发腹泻、肚子痛等症状</a>",,今日头条,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687139.htm"" target=""_blank"">成都乘坐地铁需提供多种证件证明，否则劝返</a>",,快手,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687115.htm"" target=""_blank"">彭龙美的录取通知书丢在厦门105路公交车上</a>",,抖音,,中国互联网联合辟谣平台,['']
"<a href=""https://www.piyao.org.cn/2022-09/28/c_1211687104.htm"" target=""_blank"">死亡的鸟类传播猴痘病毒</a>",,微博,,中国互联网联合辟谣平台,['']
